text,intent
thầy ơi thích uống cafe không được không,OUT_OF_SCOPE
xin hỏi tài liệu môn an toàn thông tin,OUT_OF_SCOPE
Xin hỏi dota mới nào hay,OUT_OF_SCOPE
xin phép thủ trưởng tôi buồn quá,OUT_OF_SCOPE
Thưa thủ trưởng đội mình thắng rồi?,OUT_OF_SCOPE
điểm thi sao rồi nhỉ đi,OUT_OF_SCOPE
cho hỏi bạn ăn gì chưa ạ,OUT_OF_SCOPE
xin hoi phim moi nao hay,OUT_OF_SCOPE
Báo cáo thủ trưởng ngủ chưa đủ giấc,OUT_OF_SCOPE
tôi vừa xem phim hay lắm đi,OUT_OF_SCOPE
em hỏi với trời lạnh thế được không ạ,OUT_OF_SCOPE
thầy ơi giảng viên chấm điểm khắt khe ạ,OUT_OF_SCOPE
xin phép thủ trưởng lập trình C khó quá thế,OUT_OF_SCOPE
anh thuật toán Dijkstra hơi khó ?,OUT_OF_SCOPE
Đội tuyển Việt Nam đá thế nào ạ,OUT_OF_SCOPE
Hôm qua tôi thức khuya quá ?,OUT_OF_SCOPE
cuối kỳ có nhiều bài lắm,OUT_OF_SCOPE
thưa cán bộ ai có note môn toán cho mượn đi,OUT_OF_SCOPE
cho hỏi Học viện kỹ thuật mật mã có nhiều môn hay được không,OUT_OF_SCOPE
Thưa cán bộ wifi yếu quá được không ạ,OUT_OF_SCOPE
cho hỏi máy quay được không nhỉ,OUT_OF_SCOPE
Cho hỏi tôi đang thèm trà sữa,OUT_OF_SCOPE
Đồng chí ơi điểm thi sao rồi nhỉ được không ạ,OUT_OF_SCOPE
hôm nay tôi mệt mỏi đấy,OUT_OF_SCOPE
thua thu truong toi dang vui ?,OUT_OF_SCOPE
Tôi buồn quá được không ạ,OUT_OF_SCOPE
cho em hỏi hôm nay trời đẹp nhỉ ạ,OUT_OF_SCOPE
Mưa to quá,OUT_OF_SCOPE
thưa cán bộ PUBG tối nay không,OUT_OF_SCOPE
báo cáo thủ trưởng nhớ nhà quá,OUT_OF_SCOPE
Đồng chí ơi bài tập về nhà nhiều quá?,OUT_OF_SCOPE
đói bụng nhưng chưa tới giờ,OUT_OF_SCOPE
đồng chí thích uống cafe không đi,OUT_OF_SCOPE
anh ngày mai có khảo sát nhỉ,OUT_OF_SCOPE
xin phép thủ trưởng ai có note môn toán cho mượn ?,OUT_OF_SCOPE
thua thu truong doi bung nhung chua toi gio thua thu truong,OUT_OF_SCOPE
Đồng chí ơi có deal sale gì không,OUT_OF_SCOPE
Thưa thủ trưởng ngủ chưa đủ giấc được không,OUT_OF_SCOPE
cho em hỏi lập trình C khó quá,OUT_OF_SCOPE
Anh ơi hôm nay tôi mệt mỏi,OUT_OF_SCOPE
anh ơi hôm nay trời đẹp nhỉ đấy,OUT_OF_SCOPE
tôi vừa xem TikTok hay lắm nhỉ,OUT_OF_SCOPE
xin hỏi tôi đang vui,OUT_OF_SCOPE
đồng chí ơi tôi đang vui được không,OUT_OF_SCOPE
cho em hỏi tôi buồn quá đợc không ạ,OUT_OF_SCOPE
xin phép thủ trưởng Messi với Ronaldo ai giỏi hơn đấy,OUT_OF_SCOPE
Xin phép thủ trưởng dota mới nào hay được không,OUT_OF_SCOPE
thưa thủ trưởng thích uống cafe không đi,OUT_OF_SCOPE
xin hỏi dota mới nào hay?,OUT_OF_SCOPE
anh bạn có biết bóng đá không nhỉ,OUT_OF_SCOPE
Trời nóng quá nhỉ,OUT_OF_SCOPE
Em hỏi với giảng viên chấm điểm khắt khe được không,OUT_OF_SCOPE
thầy ơi ngủ chưa đủ giấc ?,OUT_OF_SCOPE
Thầy ơi Messi với Ronaldo ai giỏi hơn được không,OUT_OF_SCOPE
thích uống cafe không nhỉ,OUT_OF_SCOPE
cho hỏi có ai chơi liên quân không ?,OUT_OF_SCOPE
đề thi học kỳ ra dễ?,OUT_OF_SCOPE
doi bung nhung chua toi gio vay,OUT_OF_SCOPE
Thưa cán bộ đội mình thắng rồi thưa thủ trưởng,OUT_OF_SCOPE
Em hoi voi co ai choi lien quan khong nhi,OUT_OF_SCOPE
Xin hỏi kể chuyện cười đi vậy,OUT_OF_SCOPE
xin hỏi tôi vừa xem phim hay lắm ?,OUT_OF_SCOPE
cho hỏi ngày mai có khảo sát,OUT_OF_SCOPE
máy tính của tôi bị lag,OUT_OF_SCOPE
xin hỏi hôm nay trời đẹp hỉ ?,OUT_OF_SCOPE
báo cáo thủ trưởng ai có note môn toán cho mượn ?,OUT_OF_SCOPE
em hỏi với điểm thi sao rồi nhỉ thưa thủ trưởng,OUT_OF_SCOPE
cho em hỏi thuật toán Dijkstra hơi khó chứ,OUT_OF_SCOPE
đồng chí ơi kể chuyện cười đi chứ,OUT_OF_SCOPE
thua thu truong nho nha qua duoc khong a,OUT_OF_SCOPE
nhớ nhà quá được không ạ,OUT_OF_SCOPE
Báo cáo thủ trưởng Học viện kỹ thuật mật mã có nhiều môn hay,OUT_OF_SCOPE
đồng chí ơi cuối kỳ có nhiều bài lắm?,OUT_OF_SCOPE
đội tuyển Việt Nam đá thế nào,OUT_OF_SCOPE
báo cáo thủ trưởng tôi buồn quá nhỉ,OUT_OF_SCOPE
Thích uống cafe không?,OUT_OF_SCOPE
Xin hỏi ai có note môn toán cho mượn thưa thủ trưởng,OUT_OF_SCOPE
dong chi oi Hoc vien ky thuat mat ma co nhieu mon hay chu,OUT_OF_SCOPE
bao cao thu truong hom nay toi met moi duoc khong,OUT_OF_SCOPE
thưa cán bộ Messi với Ronaldo ai giỏi ơn được không ạ,OUT_OF_SCOPE
Báo cáo thủ trưởng tôi đang vui ?,OUT_OF_SCOPE
xin hoi tai lieu mon an toan thong tin,OUT_OF_SCOPE
Điểm thi sao rồi nhỉ,OUT_OF_SCOPE
xin hỏi đói bụng nhưng chưa tới giờ ?,OUT_OF_SCOPE
Wifi yếu quá,OUT_OF_SCOPE
xin phép thủ trưởng có ai chơi liên quân không thưa thủ trưởng,OUT_OF_SCOPE
bài tập về nhà nhiều quá được không ạ,OUT_OF_SCOPE
thưa thủ trưởng Học viện kỹ thuật mật mã có nhiều môn hay thưa thủ trưởng,OUT_OF_SCOPE
xin hoi giang vien cham diem khat khe,OUT_OF_SCOPE
xin hỏi điểm thi sao rồi nhỉ chứ,OUT_OF_SCOPE
bài tập về nhà nhiều quá?,OUT_OF_SCOPE
cho hỏi máy quay được không vậy,OUT_OF_SCOPE
báo cáo thủ trưởng hôm qua tôi thức khuya quá nhỉ,OUT_OF_SCOPE
đồng chí ơi tài liệu môn an toàn thông tin nhỉ,OUT_OF_SCOPE
thầy ơi trời lạnh thế,OUT_OF_SCOPE
xin phép thủ trưởng bạn có biết bóng đá không,OUT_OF_SCOPE
Cho hỏi giảng viên chấm điểm khắt khe chứ,OUT_OF_SCOPE
Báo cáo thủ trưởng dota mới nào hay đi,OUT_OF_SCOPE
cho em hỏi đề thi học kỳ ra dễ đi,OUT_OF_SCOPE
Cho em hỏi bài tập về nhà nhiều quá đi,OUT_OF_SCOPE
cho em hỏi hôm nay tôi mệt mỏi?,OUT_OF_SCOPE
Thầy ơi ngủ chưa đủ giấc,OUT_OF_SCOPE
Dong chi oi ai co note mon toan cho muon vay,OUT_OF_SCOPE
bạn ăn gì chưa nhỉ,OUT_OF_SCOPE
đói bụng nhưng chưa tới giờ?,OUT_OF_SCOPE
ngu chua du giac duoc khong a,OUT_OF_SCOPE
Thuật toán Dijkstra hơi khó,OUT_OF_SCOPE
cho hỏi nhớ nhà quá được không,OUT_OF_SCOPE
tôi vừa xem TikTok hay lắm?,OUT_OF_SCOPE
Anh ơi lập trình C khó quá,OUT_OF_SCOPE
Học viện kỹ thuật mật mã có nhiều môn hay đi,OUT_OF_SCOPE
cho em hỏi cuối kỳ có nhiều bài lắm vậy,OUT_OF_SCOPE
em hỏi với ngủ chưa đủ giấc,OUT_OF_SCOPE
cho hỏi nhóm chat lớp im quá được không,OUT_OF_SCOPE
xin phep thu truong dota moi nao hay day,OUT_OF_SCOPE
Thưa thủ trưởng wifi yếu quá ạ,OUT_OF_SCOPE
thích uống cafe không vậy,OUT_OF_SCOPE
xin hỏi trời lạnh thế ạ,OUT_OF_SCOPE
cho em hỏi điểm thi sao rồi nhỉ,OUT_OF_SCOPE
anh ơi mưa to quá thưa thủ trưởng,OUT_OF_SCOPE
Anh ơi đội mình thắng rồi chứ,OUT_OF_SCOPE
thưa thủ trưởng kể chuyện cười đi?,OUT_OF_SCOPE
đồng chí ơi nhóm chat lớp im quá,OUT_OF_SCOPE
anh ơi nhớ nhà quá vậy,OUT_OF_SCOPE
thưa thủ trưởng bài tập về nhà nhiều quá,OUT_OF_SCOPE
anh ơi Học viện kỹ thuật mật mã có nhiều môn hay được không ạ,OUT_OF_SCOPE
thay oi co deal sale gi khong,OUT_OF_SCOPE
Xin hỏi đói bụng nhưng chưa tới giờ ?,OUT_OF_SCOPE
thưa thủ trưởng ngày mai có khảo sát được không,OUT_OF_SCOPE
anh ơi giảng viên chấm điểm khắt he được không,OUT_OF_SCOPE
Thầy cuối kỳ có nhiều bài lắm,OUT_OF_SCOPE
báo cáo thủ trưởng ai có note môn toán cho mượn được không,OUT_OF_SCOPE
xin phep thu truong toi vua xem phim hay lam di,OUT_OF_SCOPE
báo cáo thủ trưởng tôi vừa xem phim hay lắm,OUT_OF_SCOPE
báo cáo thủ trưởng bài tập về nhà nhiều quá,OUT_OF_SCOPE
xin hỏi bạn có biết bóng đá không vậy,OUT_OF_SCOPE
Tôi đang thèm trà sữa thưa thủ trưởng,OUT_OF_SCOPE
trời nóng quá,OUT_OF_SCOPE
đồng chí ơi điểm thi sao rồi nhỉ,OUT_OF_SCOPE
bao cao thu truong di choi cuoi tuan khong,OUT_OF_SCOPE
xin phep thu truong diem thi sao roi nhi?,OUT_OF_SCOPE
xin hoi doi minh thang roi chu,OUT_OF_SCOPE
đồng chí ơi ai có note môn toán cho mượn ạ,OUT_OF_SCOPE
Tôi vừa xm TikTok hay lắm,OUT_OF_SCOPE
xin hỏi tài liệu môn an toàn thông tin được không,OUT_OF_SCOPE
Báo cáo thủ trưởng đề thi học kỳ ra dễ được không ạ,OUT_OF_SCOPE
Thích uống cafe không,OUT_OF_SCOPE
có deal sale gì không ?,OUT_OF_SCOPE
thưa cán bộ hôm qua tôi thức khuya quá?,OUT_OF_SCOPE
Cho em hỏi thuật toán Dijkstra hơi khó đấy,OUT_OF_SCOPE
Em hỏi với tôi đang vui,OUT_OF_SCOPE
tôi vừa xem TikTok hay lắm,OUT_OF_SCOPE
Xin phép thủ trưởng đội mình thắng rồi chứ,OUT_OF_SCOPE
Nhom chat lop im qua,OUT_OF_SCOPE
Em hỏi với tài liệu môn an toàn thông tin đi,OUT_OF_SCOPE
xin phép thủ trưởng đề thi học kỳ ra dễ ?,OUT_OF_SCOPE
cho hỏi phim mới nào hay ạ,OUT_OF_SCOPE
cho em hỏi phim mới nào hay vậy,OUT_OF_SCOPE
cho hỏi nhóm chat lớp im quá vậy,OUT_OF_SCOPE
Cho em hỏi kể chuyện cười đi nhỉ,OUT_OF_SCOPE
thưa cán bộ nhớ nhà quá được không ạ,OUT_OF_SCOPE
báo cáo thủ trưởng thuật toán Dijkstra hơi khó được không,OUT_OF_SCOPE
tôi vừa xem phim hay lắm,OUT_OF_SCOPE
Dong chi oi toi dang vui di,OUT_OF_SCOPE
em hỏi với hôm nay trời đẹp nhỉ thưa thủ trưởng,OUT_OF_SCOPE
đồng chí ơi Học viện kỹ thuật mật mã có nhiều môn hay chứ,OUT_OF_SCOPE
báo cáo thủ trưởng tôi đang vui ạ,OUT_OF_SCOPE
Thay oi ai co note mon toan cho muon chu,OUT_OF_SCOPE
Thầy ơi điểm thi sao rồi nhỉ vậy,OUT_OF_SCOPE
xin phép thủ trưởng bài tập về nhà nhiều quá được không ạ,OUT_OF_SCOPE
cho hỏi đi chơi cuối tuần không thưa thủ trưởng,OUT_OF_SCOPE
xin phé thủ trưởng tôi vừa xem TikTok hay lắm,OUT_OF_SCOPE
anh ơi cuối kỳ có nhiều bài lắm được không ạ,OUT_OF_SCOPE
anh ơi hôm nay tôi mệt mỏi,OUT_OF_SCOPE
Dota mới nào hay được không,OUT_OF_SCOPE
Lap trinh C kho qua duoc khong,OUT_OF_SCOPE
cho em hỏi wifi yếu quá đi,OUT_OF_SCOPE
em hỏi với dota mới nào hay chứ,OUT_OF_SCOPE
xin hỏi giảng viên chấm điểm khắt khe,OUT_OF_SCOPE
em hỏi với hôm qua tôi thức khuya quá?,OUT_OF_SCOPE
Đề thi học kỳ ra dễ vậy,OUT_OF_SCOPE
thầy môn toán dạy vui ghê đấy,OUT_OF_SCOPE
báo cáo thủ trưởng kể chyện cười đi được không,OUT_OF_SCOPE
anh ơi tôi đang thèm trà sữa thế,OUT_OF_SCOPE
Anh oi nho nha qua duoc khong a,OUT_OF_SCOPE
Xin hỏi hích uống cafe không ạ,OUT_OF_SCOPE
Em hỏi với hôm nay trời đẹp nhỉ,OUT_OF_SCOPE
thưa thủ trưởng mưa to quá đấy,OUT_OF_SCOPE
Messi với Ronaldo ai giỏi hơn,OUT_OF_SCOPE
em hỏi với đói bụng nhưng chưa tới giờ nhỉ,OUT_OF_SCOPE
Thưa cán bộ kể chuyện cười đi được không,OUT_OF_SCOPE
báo cáo thủ trưởng hôm nay trời đẹp nhỉ,OUT_OF_SCOPE
em hỏi với nhớ nhà quá nhỉ,OUT_OF_SCOPE
Cho em hỏi ngủ chưa đủ giấc,OUT_OF_SCOPE
thầy ơi phim mới nào hay thưa thủ trưởng,OUT_OF_SCOPE
trời lạnh thế thưa thủ trưởng,OUT_OF_SCOPE
báo cáo thủ trưởng đề thi học kỳ ra dễ thế,OUT_OF_SCOPE
em hỏi với trời nóng quá được không,OUT_OF_SCOPE
xin hỏi đề thi học kỳ ra dễ ạ,OUT_OF_SCOPE
Cho hỏi ai có note môn toán cho mượn thưa thủ trưởng,OUT_OF_SCOPE
xin phép thủ trưởng wifi yếu quá vậy,OUT_OF_SCOPE
thưa thủ trưởng điểm thi sao rồi nhỉ?,OUT_OF_SCOPE
đồng chí ơi Messi với Ronaldo ai giỏi hơn thế,OUT_OF_SCOPE
Thầy ơi máy quay được không vậy,OUT_OF_SCOPE
Thay mon toan day vui ghe,OUT_OF_SCOPE
thưa cán bộ đi chơi cuối tuần không chứ,OUT_OF_SCOPE
anh máy tính của tôi bị lag,OUT_OF_SCOPE
xin hỏi thích uống cafe không được không ạ,OUT_OF_SCOPE
Bạn có biết bóng đá không thưa thủ trưởng,OUT_OF_SCOPE
thưa cán bộ máy tính của tôi bị lag chứ,OUT_OF_SCOPE
PUBG tối nay không đấy,OUT_OF_SCOPE
Cho hỏi ngày mai có khảo sát ?,OUT_OF_SCOPE
Đồng chí ơi bài tập về nhà nhiều quá thế,OUT_OF_SCOPE
thưa thủ trưởng có ai chơi liên quân không thế,OUT_OF_SCOPE
Cho em hỏi đói bụng nhưng chưa tới giờ được không,OUT_OF_SCOPE
Em hỏi với bài tập về nhà nhiều quá,OUT_OF_SCOPE
thầy ơi nhóm chat lớp im quá vậy,OUT_OF_SCOPE
Ngủ chưa đủ giấc đi,OUT_OF_SCOPE
thầy môn toán dạy vui ghê nhỉ,OUT_OF_SCOPE
bao cao thu truong Hoc vien ky thuat mat ma co nhieu mon hay ?,OUT_OF_SCOPE
anh ơi máy quay được không vậy,OUT_OF_SCOPE
hom nay troi dep nhi,OUT_OF_SCOPE
thưa thủ trưởng cuối kỳ có nhiều bài lắm ạ,OUT_OF_SCOPE
cho hỏi đội mình thắng rồi ạ,OUT_OF_SCOPE
cho em hỏi tôi đang thèm trà sữa thưa thủ trưởng,OUT_OF_SCOPE
Thua can bo ngu chua du giac duoc khong,OUT_OF_SCOPE
Em hỏi với tôi buồn quá ?,OUT_OF_SCOPE
Tôi đang thèm trà sữa nhỉ,OUT_OF_SCOPE
ngủ chưa đủ giấc được không,OUT_OF_SCOPE
đồng chí ơi máy tính của tôi bị ag đi,OUT_OF_SCOPE
di choi cuoi tuan khong the,OUT_OF_SCOPE
anh ơi máy quay được không thế,OUT_OF_SCOPE
Xin phép thủ trưởng đói bụng nhưng chưa tới giờ ?,OUT_OF_SCOPE
đồng chí ơi ai có note môn toán cho mượn,OUT_OF_SCOPE
thầy ơi lập trình C khó quá,OUT_OF_SCOPE
cho hỏi bài tập về nhà nhiều quá đi,OUT_OF_SCOPE
báo cáo thủ trưởng đi chơi cuối tuần không ?,OUT_OF_SCOPE
đội mình thắng rồi?,OUT_OF_SCOPE
Báo cáo thủ trưởng có ai chơi liên quân không,OUT_OF_SCOPE
đồng chí ơi có ai chơi liên quân không thưa thủ trưởng,OUT_OF_SCOPE
Báo cáo thủ trưởng bạn có biết bóng đá không,OUT_OF_SCOPE
có ai chơi liên quân không,OUT_OF_SCOPE
cho hỏi máy quay được không được không ạ,OUT_OF_SCOPE
em hỏi với máy quay được không chứ,OUT_OF_SCOPE
Xin hỏi Messi với Ronaldo ai giỏi hơn thưa thủ trưởng,OUT_OF_SCOPE
dota mới nào hay,OUT_OF_SCOPE
nhóm chat lớp im quá thế,OUT_OF_SCOPE
xin phép thủ trưởng nhóm chat lớp im quá,OUT_OF_SCOPE
hôm nay tôi mệt mỏi vậy,OUT_OF_SCOPE
Thua can bo toi dang them tra sua duoc khong,OUT_OF_SCOPE
Đồng chí ơi thầy môn toán dạy vui ghê ạ,OUT_OF_SCOPE
đồng chí ơi thầy môn toán dạy vui ghê ?,OUT_OF_SCOPE
thưa cán bộ đội tuyển Việt Nam đá nào được không,OUT_OF_SCOPE
đồng chí ơi thầy môn toán dạy vui ghê,OUT_OF_SCOPE
báo cáo thủ trưởng nhóm chat lớp im quá,OUT_OF_SCOPE
